Disaster_Type,Location,Magnitude,Fatalities,Economic_Loss($),Month,Year,cluster
Wildfire,India,1.6867006439798815,2994,525276309.2860393,11,2024,2
Tornado,Brazil,1.3799818538368285,4446,604051851.0017172,11,2024,2
Hurricane,China,2.561658204331609,3899,499446615.3493972,11,2024,3
Earthquake,China,5.464932368163844,4370,397841189.0443416,11,2024,0
Hurricane,Brazil,7.898416932445823,8724,398449788.45346886,11,2024,3
Flood,Brazil,8.846573352076831,6219,870036784.7725731,11,2024,0
Flood,Indonesia,7.020666092525208,9390,197020550.55677044,11,2024,0
Wildfire,Japan,6.598523421764873,2809,4389036.096141592,11,2024,2
Earthquake,Brazil,8.649931684838947,9649,445435273.6179741,11,2024,0
Wildfire,USA,3.613519473293402,9914,489175851.0891898,11,2024,2
Flood,Indonesia,2.926070880161317,2568,302278394.812122,11,2024,0
Hurricane,Brazil,7.293770415031448,1236,698267427.232245,11,2024,3
Tornado,Indonesia,7.429359645033775,337,688818461.5382023,11,2024,2
Wildfire,Brazil,5.991761155775058,1532,153653845.68251374,11,2024,2
Wildfire,China,5.128773289983275,8590,614543438.0141108,11,2024,2
Wildfire,India,6.25025691002233,3695,490643243.4723291,11,2024,2
Hurricane,India,3.214681817070284,2611,14098291.66958502,11,2024,3
Wildfire,India,8.79460925464142,5603,826104484.0986087,11,2024,2
Hurricane,Brazil,9.80424641657648,6822,895387214.9034876,11,2024,3
Hurricane,Indonesia,8.063684344081626,3027,588245772.6909232,11,2024,3
Earthquake,Japan,7.79234421686685,5478,198063465.2571576,11,2024,0
Tornado,India,1.1090030559129065,4487,502592698.2289744,11,2024,2
Earthquake,USA,8.831501765300201,9306,157078284.8737875,11,2024,0
Hurricane,China,6.561863582620363,1174,916455912.2303598,11,2024,3
Wildfire,China,4.697222691709548,7972,209437589.8714971,11,2024,2
Hurricane,USA,1.9189712891496196,9197,726442112.3149885,11,2024,3
Hurricane,Brazil,3.3084474358467064,4407,482572665.5008518,11,2024,3
Hurricane,Brazil,4.383293069490704,6785,744916556.8785859,11,2024,3
Wildfire,India,8.05021805045757,7040,837014180.9591137,11,2024,2
Hurricane,Brazil,4.982113695336436,1647,675073818.5723653,11,2024,3
Earthquake,China,9.548421908420464,4065,472413743.9083068,11,2024,0
Earthquake,India,2.5371459806768337,5439,633332326.0987966,11,2024,0
Flood,Indonesia,9.546084247664927,825,78911425.67732699,11,2024,0
Tornado,Brazil,2.563383718959107,5048,113578078.2982884,11,2024,2
Tornado,Japan,7.828245532388861,2580,274352638.8582044,11,2024,2
Hurricane,Brazil,2.0159417275432903,8244,294422131.02700555,11,2024,3
Hurricane,USA,8.841391818962155,685,804297448.7285427,11,2024,3
Hurricane,India,7.035768441783918,5188,131425150.3716523,11,2024,3
Hurricane,Japan,8.00866665293454,8211,254821852.7142844,11,2024,3
Wildfire,China,8.217027468867528,6917,213254276.7357043,11,2024,2
Earthquake,USA,6.637808718108047,6138,35053575.83743745,11,2024,0
Tornado,Brazil,5.840581015946575,9158,853018978.128785,11,2024,2
Wildfire,India,5.185970979024574,6440,358176426.1844356,11,2024,2
Earthquake,China,6.748492369519783,2981,374651436.6127691,11,2024,0
Wildfire,India,6.512929704724857,284,313710781.5076168,11,2024,2
Earthquake,China,5.25689455450489,3860,656653844.046982,11,2024,0
Hurricane,Indonesia,6.520442783836539,860,518288574.16775,11,2024,3
Hurricane,Indonesia,4.539156322607418,6662,858608677.7552497,11,2024,3
Flood,Indonesia,8.489747235809446,9616,601721830.8599213,11,2024,0
Flood,India,9.93289313684776,629,906316525.7530783,11,2024,0
Flood,India,7.770170214665638,2215,684349773.3887279,11,2024,0
Earthquake,Brazil,3.260628090829475,9469,432306775.7255081,11,2024,0
Tornado,India,2.634190719016456,1606,15755263.432874752,11,2024,2
Flood,USA,7.323428334247335,5350,209842336.42430583,11,2024,0
Wildfire,Brazil,1.7682665714785104,7889,485869678.59393936,11,2024,2
Wildfire,Indonesia,9.648224989400765,9205,592860999.3121588,11,2024,2
Hurricane,China,9.245240203547963,5583,955417721.2259892,11,2024,3
Earthquake,India,5.972361507074796,3675,377219241.1897484,11,2024,0
Flood,USA,3.5747012637124325,2942,884315102.5385077,11,2024,0
Earthquake,Japan,8.348722684620157,9348,753244414.9808103,11,2024,0
Flood,China,6.677128321193252,506,83821226.12826598,11,2024,0
Hurricane,Japan,8.710979492771049,3794,502263113.1385405,11,2024,3
Earthquake,Brazil,1.1189050371097589,9003,945297257.4601644,11,2024,0
Wildfire,India,7.689240825596679,8070,320708651.4108468,11,2024,2
Tornado,India,4.97134300506139,573,33100333.017863903,11,2024,2
Wildfire,India,4.692655998364833,8750,750694752.9046439,11,2024,2
Tornado,Indonesia,8.366457089839443,9909,488724531.5507355,11,2024,2
Flood,Brazil,3.2023825745903585,5984,519253308.6477707,11,2024,0
Earthquake,Brazil,5.368658654381325,72,234870190.0949852,11,2024,0
Tornado,Indonesia,3.355548069581496,4438,784639894.3409386,11,2024,2
Hurricane,India,9.065075703272312,7,956667022.601908,11,2024,3
Earthquake,China,8.938017626496062,3409,916021547.7964624,11,2024,0
Tornado,Indonesia,5.096848939234875,3125,862478057.393341,11,2024,2
Earthquake,Brazil,5.766070758247393,7255,797181285.8580364,11,2024,0
Flood,China,9.165298528285067,7969,179655549.59176707,11,2024,0
Earthquake,USA,4.498806990319148,7199,583090160.3013208,11,2024,0
Flood,Japan,9.67905595798806,4318,743700851.7490731,11,2024,0
Flood,China,8.597573189338739,2582,572337104.050563,11,2024,0
Hurricane,Brazil,3.83885346457196,7135,353750207.6911868,11,2024,3
Flood,USA,7.890286682599063,3414,645718837.2587042,11,2024,0
Earthquake,Japan,7.760100961902637,4682,406243699.94186777,11,2024,0
Tornado,Indonesia,2.3362835754461844,9472,267106309.6411012,11,2024,2
Hurricane,Japan,8.424813823221752,7621,45425101.98276199,11,2024,3
Earthquake,USA,4.171383807226726,5388,423739511.36722034,11,2024,0
Wildfire,Indonesia,4.99203744452354,2295,271517163.9531121,11,2024,2
Tornado,USA,7.274736547135427,1879,362976845.81690586,11,2024,2
Wildfire,Brazil,4.75542187923894,6955,539085141.1139629,11,2024,2
Tornado,Japan,2.402675065550258,2515,53536665.25178375,11,2024,2
Hurricane,China,5.291676885704498,3128,239054265.95861968,11,2024,3
Wildfire,Japan,2.325778720946702,7358,331295429.9520672,11,2024,2
Hurricane,India,8.390591332404814,4320,825360669.327972,11,2024,3
Tornado,Brazil,7.30028611043805,798,492552576.3025591,11,2024,2
Earthquake,Indonesia,1.7262414746248498,549,819196404.8139368,11,2024,0
Tornado,Japan,4.389879627726788,2822,752247645.8960567,11,2024,2
Wildfire,Japan,4.283954033933081,6404,976196344.7032468,11,2024,2
Hurricane,Japan,5.87988338141212,8881,748685174.5477823,11,2024,3
Earthquake,Brazil,1.9906976716489757,9214,473072687.83685887,11,2024,0
Tornado,India,8.789994369676087,6315,361222157.7686271,11,2024,2
Earthquake,Brazil,3.91466505808958,1859,570554911.1075073,11,2024,0
Hurricane,China,1.2801428865038007,7323,932100575.1368278,11,2024,3
Wildfire,Japan,2.5097017889084645,7987,863668728.5585258,11,2024,2
Hurricane,Brazil,8.468988309525301,6488,28118427.347411264,11,2024,3
Flood,China,9.931830543135408,7618,359063851.7417013,11,2024,0
Flood,Indonesia,2.774019319202361,6205,273908527.2773186,11,2024,0
Wildfire,Brazil,4.351685522524228,1955,463207370.15012425,11,2024,2
Tornado,USA,9.544351018310271,3048,404619262.4339431,11,2024,2
Flood,Indonesia,7.155863312410521,1364,676595149.2895609,11,2024,0
Earthquake,Brazil,8.783210717849139,6102,635897621.5151429,11,2024,0
Flood,Brazil,2.50522135620048,2145,678479910.6627436,11,2024,0
Flood,Indonesia,1.537236267329229,6448,570517578.6781545,11,2024,0
Hurricane,USA,5.469160323257109,642,85876037.02896908,11,2024,3
Earthquake,India,8.625789017788044,4339,925931720.6245304,11,2024,0
Tornado,India,6.293404020040872,2890,431314912.5245549,11,2024,2
Earthquake,China,8.924659360503147,318,734585295.7818637,11,2024,0
Tornado,Brazil,9.805437664310354,3725,213001009.8608923,11,2024,2
Hurricane,India,2.536758732053227,3846,486745583.0609983,11,2024,3
Hurricane,Japan,8.30363787720411,4973,835415148.4720442,11,2024,3
Earthquake,India,6.102835050322127,1277,91738729.5393518,11,2024,0
Flood,China,1.0901815159880153,8799,131888038.21246412,11,2024,0
Earthquake,India,2.387495421035125,1027,107751688.37029564,11,2024,0
Wildfire,India,7.4520356982746065,2491,433576973.7121327,11,2024,2
Earthquake,USA,4.904817223775569,7214,368915903.9246846,11,2024,0
Tornado,USA,5.840942207367691,2228,28342956.92483546,11,2024,2
Earthquake,India,2.5051256822161307,2928,31351031.633010738,11,2024,0
Flood,Japan,9.725125377194283,8662,797150232.5994685,11,2024,0
Wildfire,China,2.5639301686131555,7626,705636129.4927872,11,2024,2
Earthquake,Indonesia,6.452341337696833,9962,400622445.13387215,11,2024,0
Hurricane,Brazil,3.903394643444415,736,320730182.9355236,11,2024,3
Hurricane,India,2.042205373316057,8330,657797165.1820725,11,2024,3
Wildfire,Japan,7.061321104714245,6761,857634033.9672662,11,2024,2
Wildfire,Japan,6.8320248069834335,6778,244502625.6173897,11,2024,2
Tornado,USA,9.623526314588451,791,468804249.7312847,11,2024,2
Wildfire,USA,5.571754885397446,2433,277997063.85096633,11,2024,2
Earthquake,Brazil,2.65736353893077,9237,134699094.97074744,11,2024,0
Earthquake,Brazil,4.632779861004298,9732,155218337.53776845,11,2024,0
Earthquake,Brazil,1.775796524972198,966,553166017.2618465,11,2024,0
Tornado,Brazil,3.52941153993903,6820,677035664.1051975,11,2024,2
Wildfire,China,6.5795209347094525,6979,856349638.9324387,11,2024,2
Wildfire,Brazil,2.0296463664789366,5334,196256951.02734208,11,2024,2
Tornado,Japan,2.212889248280109,3648,839615264.0380311,11,2024,2
Flood,Japan,2.2543257549846616,885,511270683.14348406,11,2024,0
Hurricane,China,4.528051761025988,203,716273320.8263206,11,2024,3
Earthquake,Japan,9.687330832571677,95,221995982.6249028,11,2024,0
Wildfire,India,4.954102565204554,6767,965053809.7784992,11,2024,2
Flood,Japan,3.5464193250373097,9320,896772119.3194227,11,2024,0
Wildfire,Brazil,9.584976188629383,714,92693507.55605587,11,2024,2
Flood,USA,1.8052179508980413,5397,740052525.4463848,11,2024,0
Flood,China,7.710996186537604,8848,311213487.94258463,11,2024,0
Earthquake,Japan,1.6939467843047369,5561,725003564.4237355,11,2024,0
Tornado,India,6.07730029465455,9391,695255053.9177347,11,2024,2
Wildfire,Brazil,3.390386640684052,695,561025874.6658983,11,2024,2
Earthquake,Indonesia,3.0378789427327693,1077,458203580.0980462,11,2024,0
Flood,Indonesia,4.127602181892392,395,650781443.6020764,11,2024,0
Tornado,Brazil,8.873225195815081,6410,960957809.1426938,11,2024,2
Flood,Japan,1.9295255657198236,7817,132185445.4616559,11,2024,0
Tornado,USA,2.1156431508488684,573,169924250.23928344,11,2024,2
Tornado,China,1.334872712010326,6405,276669391.68526554,11,2024,2
Flood,Brazil,2.07024446518858,1265,102489862.20386168,11,2024,0
Tornado,China,9.463610388358184,1567,206133767.88017347,11,2024,2
Flood,USA,5.595433985433252,9867,669929037.7421061,11,2024,0
Wildfire,China,9.39452586703912,6050,483390091.9178615,11,2024,2
Flood,Japan,6.937101595255581,554,927258853.8063208,11,2024,0
Hurricane,India,9.718587557112915,1387,844536115.6947424,11,2024,3
Hurricane,China,7.571996288422121,5324,715197590.3099914,11,2024,3
Flood,Brazil,1.0238272301850988,2695,433775324.9602821,11,2024,0
Wildfire,India,8.762821846947098,79,77703294.63355094,11,2024,2
Earthquake,USA,2.144714224045181,6029,892058112.5182706,11,2024,0
Hurricane,India,7.78076178312158,4908,190095664.75126657,11,2024,3
Earthquake,China,3.281827813155758,4240,878970384.7190875,11,2024,0
Tornado,USA,3.2948321540085206,3277,655072466.1704181,12,2024,2
Flood,Indonesia,6.006613229748973,7306,974239571.5128156,12,2024,0
Wildfire,Indonesia,7.390658262951833,1791,505765660.4681746,12,2024,2
Tornado,India,2.897315839385142,6999,310552404.5288276,12,2024,2
Flood,USA,9.19994511799182,6768,875682811.1058533,12,2024,0
Earthquake,India,4.890436436922222,4159,891001788.8215817,12,2024,0
Flood,Brazil,9.65567702748576,9655,677757320.0711854,12,2024,0
Wildfire,Brazil,2.720402217348335,5022,982185045.5413928,12,2024,2
Tornado,China,8.697379218857419,780,63638356.64057778,12,2024,2
Hurricane,Brazil,1.432817789457268,9349,511363327.2539348,12,2024,3
Earthquake,Brazil,4.344537538905268,8828,112704852.40040216,12,2024,0
Hurricane,India,2.0061987874727056,1371,223577464.5892847,12,2024,3
Wildfire,USA,4.632680619095213,5959,403303670.4165214,12,2024,2
Hurricane,Indonesia,3.427927434726233,601,614223952.0999877,12,2024,3
Earthquake,Brazil,4.526545439040806,5342,276534874.0287693,12,2024,0
Earthquake,Japan,7.490302159403795,7843,903250255.473167,12,2024,0
Flood,USA,7.72996890543075,6426,833977475.0134151,12,2024,0
Wildfire,China,8.27883988474247,5199,883163626.1242685,12,2024,2
Hurricane,Indonesia,7.713278488640921,5969,847473058.1719528,12,2024,3
Tornado,Indonesia,7.993707992452258,565,613742538.0536678,12,2024,2
Flood,India,7.767686571091952,2574,199081570.77216485,12,2024,0
Hurricane,China,5.044416576789175,4982,633998435.4307822,12,2024,3
Tornado,India,6.374338843984567,4319,692425205.3034047,12,2024,2
Wildfire,Japan,4.040166461989152,4568,832470492.4541788,12,2024,2
Earthquake,Brazil,5.47919566216551,2271,999430160.0511652,12,2024,0
Tornado,Brazil,4.927648645335703,6510,412226240.7585445,12,2024,2
Flood,USA,5.906704748375985,7053,619437182.804613,12,2024,0
Hurricane,Japan,4.239853222610738,9450,673898740.9612243,12,2024,3
Hurricane,Japan,6.567400849077766,6505,789251919.2247742,12,2024,3
Hurricane,China,2.929671013316997,667,408441710.62471503,12,2024,3
Tornado,Japan,8.633836462944426,9513,777954149.352821,12,2024,2
Hurricane,Brazil,8.579898542770351,991,30949635.76017772,12,2024,3
Earthquake,Indonesia,4.575219345112127,4285,501445859.1388392,12,2024,0
Tornado,Brazil,6.295924367450842,4931,406636255.4652628,12,2024,2
Flood,Brazil,6.93534253645839,7879,105737026.15675502,12,2024,0
Tornado,China,9.205355268873904,133,88651941.47693762,12,2024,2
Wildfire,Japan,3.5255079139041583,1341,203527738.12666896,12,2024,2
Hurricane,USA,7.3722050235666945,2658,941658041.1045532,12,2024,3
Tornado,Brazil,1.940488038939685,671,985070623.4220672,12,2024,2
Earthquake,Brazil,7.937355619657633,1721,891262188.8212181,12,2024,0
Earthquake,India,6.2953670269466775,6779,498264843.89527184,12,2024,0
Hurricane,USA,6.3749115254075805,1491,751270622.6463637,12,2024,3
Earthquake,India,5.429111883015773,1856,855235389.3771278,12,2024,0
Wildfire,Brazil,2.205625438750983,3515,650301129.7237036,12,2024,2
Flood,Brazil,3.364919226754262,2925,753408693.9055257,12,2024,0
Wildfire,Brazil,4.439130628759565,8401,784884521.7717943,12,2024,2
Wildfire,Indonesia,7.462100928134276,6659,92548278.7333536,12,2024,2
Wildfire,India,3.5519049314857973,8298,633468904.2688247,12,2024,2
Flood,Brazil,8.219723653940243,2537,272118740.5605218,12,2024,0
Tornado,China,5.426039700807226,3699,699938546.8255847,12,2024,2
Flood,USA,2.471692475250696,9780,289493100.708618,12,2024,0
Tornado,Brazil,9.67879590661895,9705,853128621.8267877,12,2024,2
Tornado,Brazil,7.183713273331887,5209,768536061.6127721,12,2024,2
Wildfire,China,1.4770446284084822,654,899835106.7358282,12,2024,2
Flood,USA,5.7341187609464965,4488,593516422.2046201,12,2024,0
Flood,China,1.638810760056519,983,493602658.0214586,12,2024,0
Tornado,USA,5.004597547585203,6908,983224265.6046726,12,2024,2
Flood,India,6.183230626436201,865,693788789.0170305,12,2024,0
Wildfire,Brazil,3.344532066141208,3605,195829774.4323246,12,2024,2
Wildfire,Brazil,2.0688730619126066,4811,953729319.8703948,12,2024,2
Tornado,Indonesia,3.555923072606428,7924,802515585.4750717,12,2024,2
Flood,India,2.924789919255273,7769,686852148.4371846,12,2024,0
Wildfire,Indonesia,3.449584324424401,179,495021435.98317,12,2024,2
Earthquake,India,7.720652670267521,7335,965268889.6252974,12,2024,0
Earthquake,Brazil,5.41234315521489,3722,708236630.7312641,12,2024,0
Hurricane,India,3.7710190427430175,76,440044702.5362296,12,2024,3
Flood,China,2.9623684496520277,4052,111648422.58069137,12,2024,0
Earthquake,USA,7.29779491227511,8268,577744799.9946811,12,2024,0
Hurricane,Indonesia,1.334227265597626,4014,357948693.21924424,12,2024,3
Earthquake,USA,4.475131465019729,903,142611464.19941726,12,2024,0
Wildfire,Indonesia,8.612703232270675,7715,884312154.6526902,12,2024,2
Tornado,China,1.1267624508877958,2231,239553146.76741013,12,2024,2
Earthquake,China,8.584471407579581,3016,410193832.3726865,12,2024,0
Earthquake,Indonesia,3.168169012568113,8030,188449370.79943237,12,2024,0
Flood,Brazil,3.951602181533717,639,645964860.1214464,12,2024,0
Earthquake,India,4.195411336489316,5978,350462379.5301341,12,2024,0
Hurricane,Brazil,9.411635810058865,5390,267478904.6704061,12,2024,3
Flood,India,8.020820531921874,3780,711532164.3788047,12,2024,0
Hurricane,Japan,7.422012052969742,9895,528918239.2463648,12,2024,3
Tornado,Indonesia,2.4528446921543923,8495,725264209.5079792,12,2024,2
Flood,China,9.529985691248235,9896,979584336.089944,12,2024,0
Earthquake,China,1.907634482352325,1359,442386321.8774788,12,2024,0
Earthquake,Indonesia,7.680016325109636,9576,531084594.0734295,12,2024,0
Hurricane,Indonesia,3.511117358530426,8567,770228675.9483063,12,2024,3
Hurricane,USA,2.0738533228284552,5404,847517694.5113714,12,2024,3
Earthquake,USA,1.4469303411722907,7307,249964410.5279289,12,2024,0
Flood,India,1.8942387357046215,2753,386842273.1118246,12,2024,0
Wildfire,India,6.0707159269188296,7469,989039963.8106512,12,2024,2
Tornado,India,1.0467835856605732,1859,616866944.7437149,12,2024,2
Hurricane,Indonesia,1.0755681843910812,5540,694195205.3906777,12,2024,3
Tornado,Brazil,3.407629583318493,4419,174021387.10705805,12,2024,2
Hurricane,Indonesia,7.456950089867579,7244,192325193.9936148,12,2024,3
Flood,USA,6.926502960772342,3709,301270472.5663467,12,2024,0
Earthquake,Japan,9.977231210027272,867,148196587.60577676,12,2024,0
Tornado,Indonesia,7.997675051060462,812,356366216.4936303,12,2024,2
Earthquake,USA,4.979356072596346,1233,900554155.5572131,12,2024,0
Flood,USA,4.356890549871939,230,267250442.72143355,12,2024,0
Wildfire,Japan,6.992793005994491,3367,998310795.3947992,12,2024,2
Flood,Japan,9.224904383797645,6585,175347287.09275416,12,2024,0
Tornado,USA,1.015270889313368,5318,55069532.21030734,12,2024,2
Wildfire,Brazil,7.15772673769268,2894,703831938.1577947,12,2024,2
Flood,Brazil,3.707004482805639,9465,455087473.9138657,12,2024,0
Earthquake,China,3.205733279532938,2858,58907892.5029634,12,2024,0
Flood,Indonesia,4.148715843278506,4226,480173200.55678827,12,2024,0
Tornado,China,9.447675898150594,2445,691774936.0983288,12,2024,2
Tornado,India,6.572931267777556,4286,90229474.90584888,12,2024,2
Wildfire,India,2.024719337081739,7849,65356807.22927062,12,2024,2
Wildfire,China,6.040614884406068,6887,309469184.303891,12,2024,2
Earthquake,Brazil,8.902096068104564,5686,245413576.24739897,12,2024,0
Flood,Japan,5.971761887594001,4052,760852862.157416,12,2024,0
Earthquake,China,1.2767924886837707,6132,412699380.7591798,12,2024,0
Tornado,China,1.219821150688221,3521,862761759.69769,12,2024,2
Flood,Brazil,9.299473231109785,7990,844111260.1999186,12,2024,0
